ID,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,target
501,4.98,26.21,0.04,0.51,0.001,5.89,0.73,0.87,0.29,0.58,0.58,0.195,8.27,1.9,0.007,20.9,7.52,0.06,0.26,0.02,1
553,0.41,14.52,0.02,0.77,0.005,0.6,0.8,1.94,1.31,0.69,0.69,0.194,15.32,1.54,0.004,6.86,1.79,0.06,0.42,0.01,1
3804,0.19,13.19,0.97,1.94,0.05,7.41,0.24,0.08,0.61,0.2,0.001,0.03,2.19,1.18,0.009,6.02,3.6,0.0,0.37,0.04,0
2108,0.02,12.26,0.04,3.61,0.001,3.58,0.47,0.13,1.29,0.82,0.82,0.072,12.75,1.37,0.006,32.48,1.45,0.02,0.31,0.04,0
6147,0.03,8.49,0.09,0.07,0.0,0.46,0.04,1.22,1.06,0.27,0.008,0.103,3.7,1.42,0.007,2.88,2.68,0.01,0.02,0.07,0
5356,0.05,28.69,0.03,1.52,0.08,0.07,0.06,0.1,0.72,0.0,0.008,0.011,15.89,0.81,0.007,8.71,3.1,0.1,0.06,0.06,0
7259,0.0,19.15,0.0,0.05,0.06,0.08,0.08,0.07,0.13,0.44,0.008,0.019,13.17,1.28,0.003,10.98,3.42,0.02,0.0,0.04,0
6999,0.03,8.13,0.04,1.11,0.08,0.02,0.05,0.17,0.05,0.2,0.0,0.054,16.88,1.38,0.007,1.07,4.68,0.08,0.06,0.02,0
4096,0.0,22.71,0.08,0.09,0.03,0.01,0.06,0.04,0.62,0.0,0.006,0.137,14.86,0.37,0.004,1.3,0.04,0.01,0.02,0.05,0
3643,0.2,3.23,0.54,3.61,0.02,6.59,0.28,0.03,0.65,1.0,1.0,0.001,6.95,1.55,0.002,34.06,2.71,0.04,0.35,0.04,0
5699,0.09,11.41,0.07,3.92,0.1,0.16,0.1,1.41,0.51,0.02,0.008,0.187,2.04,0.22,0.01,12.68,0.63,0.08,0.07,0.0,0
681,4.1,6.26,0.01,3.59,0.004,2.51,0.11,0.86,1.31,0.0,0.0,0.046,4.27,1.37,0.008,18.38,5.37,0.02,0.21,0.0,1
3021,0.02,8.02,0.31,1.12,0.11,3.67,0.65,1.51,1.46,0.58,0.58,0.061,9.44,1.52,0.004,34.89,1.74,0.03,0.01,0.06,0
7204,0.09,13.88,0.0,1.75,0.01,0.56,0.01,1.86,0.45,0.36,0.003,0.185,1.59,1.62,0.003,0.94,0.33,0.07,0.0,0.01,0
1980,4.96,17.22,0.29,1.5,0.04,4.54,0.29,1.64,1.43,0.16,0.009,0.075,14.29,1.76,0.002,37.47,3.34,0.0,0.07,0.02,1
6247,0.01,0.07,0.06,0.9,0.06,0.03,0.01,1.59,0.13,0.17,0.0,0.076,9.75,1.21,0.01,0.1,0.34,0.05,0.03,0.02,0
1289,3.98,11.08,0.96,1.03,0.04,1.65,0.61,0.84,0.55,0.0,0.78,0.118,6.33,1.62,0.003,19.5,2.44,0.04,0.04,0.07,0
4077,0.05,27.36,0.05,2.54,0.01,0.29,0.1,0.1,0.22,0.0,0.008,0.085,3.29,0.71,0.008,1.49,0.55,0.09,0.03,0.03,0
4654,0.06,16.44,0.0,0.3,0.07,0.45,0.02,0.09,0.04,0.0,0.82,0.097,3.07,0.21,0.01,0.74,1.59,0.04,0.01,0.04,0
7757,0.09,10.1,0.1,0.45,0.03,0.41,0.05,0.02,1.31,0.0,0.0,0.088,9.72,1.17,0.01,5.79,7.38,0.1,0.04,0.06,0
4020,0.1,7.66,0.03,0.67,0.08,0.02,0.09,0.03,1.46,0.0,0.58,0.061,8.96,0.81,0.004,0.74,0.47,0.03,0.0,0.06,0
6151,0.03,25.19,0.05,0.75,0.03,0.16,0.03,0.78,0.09,0.83,0.83,0.138,10.49,1.47,0.009,9.33,3.31,0.09,0.04,0.05,0
7123,0.07,5.33,0.04,0.3,0.09,0.07,0.03,0.02,0.04,0.76,0.76,0.198,10.81,1.47,0.006,0.92,0.2,0.06,0.1,0.02,0
3067,0.26,22.23,0.07,3.14,0.12,6.88,0.89,0.93,0.2,0.51,0.51,0.105,6.87,1.65,0.002,18.7,0.63,0.04,0.43,0.05,0
19,4.12,17.99,0.02,3.43,0.006,0.01,0.41,1.82,0.22,0.99,0.99,0.108,8.06,1.76,0.005,24.29,0.88,0.1,0.1,0.07,1
4387,0.05,1.9,0.02,0.17,0.08,0.4,0.08,0.09,0.2,0.0,0.005,0.013,16.7,0.88,0.003,10.46,2.52,0.01,0.06,0.01,0
3517,0.12,27.71,0.78,3.98,0.04,7.2,0.16,0.03,0.2,0.69,0.69,0.001,5.94,1.33,0.006,48.89,6.3,0.03,0.25,0.08,0
3367,0.07,1.78,0.56,1.94,0.01,7.89,0.4,1.9,1.18,0.46,0.007,0.112,16.4,1.87,0.003,40.75,6.82,0.05,0.26,0.05,0
5405,0.06,2.18,0.1,0.4,0.06,0.03,0.03,0.13,0.3,0.0,0.003,0.05,17.31,0.48,0.005,2.68,0.16,0.01,0.07,0.0,0
7878,0.0,2.38,0.08,0.86,0.09,0.05,0.02,0.01,1.09,0.34,0.0,0.084,6.8,1.75,0.001,5.3,4.6,0.06,0.0,0.01,0
471,4.04,7.61,0.01,3.62,0.003,3.54,0.45,0.91,1.26,0.74,0.74,0.16,15.37,1.08,0.004,38.53,1.56,0.01,0.16,0.08,1
5255,0.05,7.51,0.07,0.98,0.0,0.54,0.01,0.36,0.45,0.0,0.79,0.198,8.02,0.37,0.008,4.16,0.13,0.0,0.06,0.06,0
5689,0.09,10.25,0.02,0.07,0.1,0.03,0.03,1.66,0.53,0.43,0.009,0.03,7.16,0.02,0.008,0.42,0.16,0.08,0.01,0.07,0
2713,0.07,28.36,0.04,3.46,0.008,0.34,0.76,0.4,0.34,0.65,0.65,0.013,1.48,1.15,0.003,20.36,4.91,0.01,0.36,0.02,0
316,2.74,16.83,0.03,3.51,0.002,4.73,0.41,0.66,0.4,0.25,0.003,0.144,7.36,1.56,0.01,56.08,2.73,0.09,0.45,0.04,0
2942,0.05,2.31,0.03,3.99,0.001,4.4,0.53,1.0,1.33,0.49,0.001,0.031,12.3,1.87,0.009,8.76,3.93,0.09,0.43,0.03,0
3034,0.39,29.19,0.81,3.19,0.07,8.02,0.68,1.09,0.0,0.8,0.8,0.091,17.47,2.14,0.001,36.53,3.76,0.09,0.3,0.0,0
6080,0.06,8.49,0.03,0.46,0.01,0.25,0.01,0.95,0.28,0.53,0.53,0.182,18.6,1.21,0.009,0.11,0.28,0.08,0.07,0.09,0
2620,0.07,22.87,0.01,0.88,0.005,5.21,0.85,0.43,0.69,0.01,0.004,0.15,10.9,1.63,0.006,7.01,4.94,0.02,0.41,0.04,0
7025,0.1,6.4,0.03,0.7,0.07,0.1,0.04,1.09,1.35,0.16,0.002,0.031,17.26,1.87,0.007,5.72,0.11,0.08,0.1,0.08,0
3019,0.09,17.89,0.33,3.46,0.04,0.17,0.41,1.82,0.22,0.99,0.99,0.108,8.82,2.15,0.005,22.2,0.88,0.1,0.1,0.07,0
381,4.71,26.4,0.05,3.28,0.007,1.54,0.82,1.42,1.29,0.28,0.002,0.01,2.0,1.44,0.004,6.92,2.54,0.08,0.44,0.07,1
1759,2.96,19.49,0.1,1.77,0.09,6.62,0.06,1.69,0.94,0.51,0.51,0.198,10.91,1.65,0.008,44.09,7.92,0.08,0.09,0.03,0
7463,0.03,2.31,0.08,0.17,0.04,0.09,0.02,0.77,1.23,0.0,0.0,0.112,11.75,1.47,0.008,0.44,0.83,0.02,0.01,0.04,0
7357,0.02,0.38,0.04,1.08,0.03,0.08,0.09,0.39,0.76,0.15,0.004,0.082,15.79,1.6,0.01,0.39,0.26,0.02,0.1,0.01,0
2827,0.13,2.06,0.03,1.64,0.003,4.14,0.35,0.1,1.47,0.9,0.9,0.097,2.42,1.16,0.003,12.17,7.8,0.01,0.11,0.01,0
1346,3.54,17.18,0.41,4.03,0.01,4.03,0.14,0.39,0.1,0.0,0.002,0.033,17.19,1.79,0.008,41.7,3.01,0.06,0.18,0.04,0
3632,0.07,14.38,0.89,0.91,0.09,3.33,0.5,0.09,1.16,0.29,0.005,0.001,7.82,1.82,0.01,11.21,7.78,0.06,0.16,0.04,0
2161,0.14,4.63,0.04,1.31,0.006,4.23,0.49,0.75,0.44,0.68,0.68,0.157,15.47,1.05,0.002,53.72,7.42,0.04,0.3,0.04,0
5190,0.01,18.48,0.08,0.21,0.06,0.19,0.06,0.73,0.82,0.0,0.7,0.122,2.99,0.28,0.007,4.65,1.74,0.1,0.08,0.04,0
3832,0.07,29.27,0.33,1.32,0.02,2.76,0.44,0.06,0.28,0.19,0.001,0.059,9.93,1.84,0.006,46.95,2.08,0.06,0.5,0.08,0
7782,0.08,8.6,0.06,0.56,0.02,0.31,0.09,0.03,0.31,0.0,0.0,0.1,15.45,1.24,0.004,5.88,1.82,0.03,0.06,0.06,0
3434,0.31,13.74,0.21,1.73,0.04,6.58,0.45,0.56,0.8,0.29,0.001,0.186,3.09,1.5,0.0,51.21,7.36,0.08,0.09,0.08,0
6931,0.06,5.67,0.04,0.14,0.02,0.22,0.07,0.04,1.37,0.84,0.84,0.032,4.38,1.48,0.007,0.2,0.97,0.07,0.02,0.0,0
2979,0.1,14.05,0.01,2.76,0.001,3.15,0.52,1.67,0.62,0.02,0.004,0.09,13.71,1.89,0.008,35.99,3.78,0.07,0.07,0.06,0
4872,0.03,15.7,0.09,0.33,0.07,0.08,0.08,0.08,1.39,0.0,0.0,0.118,5.46,0.83,0.001,0.4,0.14,0.04,0.0,0.07,0
6246,0.08,5.49,0.08,0.73,0.08,0.05,0.05,1.74,0.97,0.24,0.004,0.199,13.63,1.66,0.006,0.28,0.33,0.07,0.03,0.08,0
2899,0.17,1.84,0.01,0.06,0.008,4.37,0.38,1.77,0.78,0.22,0.005,0.053,0.48,1.65,0.006,12.7,3.56,0.01,0.33,0.05,0
6883,0.09,24.03,0.09,2.35,0.01,0.04,0.0,0.04,0.2,0.44,0.007,0.035,5.63,1.83,0.005,0.14,0.19,0.09,0.06,0.01,0
4335,0.1,23.63,0.1,0.79,0.08,0.03,0.06,0.02,1.38,0.0,0.68,0.198,16.39,0.46,0.008,7.19,1.22,0.06,0.04,0.07,0
6082,0.02,25.04,0.03,0.82,0.09,0.07,0.1,1.44,0.3,0.18,0.004,0.162,2.31,1.36,0.008,2.48,1.11,0.01,0.03,0.0,0
45,1.51,0.14,0.02,0.06,0.003,5.71,0.88,1.71,1.42,0.27,0.002,0.103,16.16,1.25,0.006,17.24,2.3,0.07,0.0,0.0,1
259,1.75,9.63,0.02,1.95,0.003,7.16,0.15,1.04,0.58,0.5,0.5,0.106,14.85,1.82,0.005,55.86,4.25,0.03,0.24,0.01,0
6499,0.03,24.03,0.09,2.7,0.03,0.33,0.06,1.33,0.18,0.81,0.81,0.041,15.78,1.81,0.01,1.21,0.06,0.0,0.05,0.07,0
3454,0.09,0.49,0.51,4.84,0.05,1.95,0.34,0.04,0.61,0.21,0.001,0.089,9.97,1.13,0.004,45.12,3.97,0.04,0.32,0.06,0
6589,0.03,21.4,0.06,1.65,0.01,0.04,0.02,0.79,1.43,0.51,0.51,0.094,5.74,1.31,0.005,2.13,1.9,0.05,0.03,0.03,0
5602,0.02,17.32,0.07,0.26,0.09,0.13,0.09,0.59,0.05,0.2,0.001,0.168,7.46,0.83,0.008,11.55,0.56,0.04,0.05,0.08,0
2238,0.06,25.58,0.02,3.04,0.005,0.68,0.3,1.39,1.3,0.49,0.008,0.08,9.18,1.63,0.009,55.65,7.21,0.09,0.22,0.08,0
2114,0.27,19.07,0.001,1.99,0.006,4.43,0.84,0.85,1.01,0.19,0.008,0.045,2.09,1.22,0.005,50.87,4.14,0.01,0.02,0.01,1
5117,0.0,15.67,0.09,2.22,0.1,0.02,0.04,1.5,0.25,0.02,0.0,0.083,6.45,0.35,0.009,13.59,0.6,0.02,0.01,0.0,0
3176,0.06,26.54,0.73,1.02,0.05,1.96,0.77,0.05,1.43,0.92,0.92,0.04,5.09,1.94,0.007,42.14,2.01,0.01,0.23,0.01,0
7457,0.04,2.41,0.07,0.19,0.01,0.37,0.03,0.96,1.45,0.44,0.007,0.039,0.67,2.37,0.005,2.46,1.43,0.06,0.09,0.03,0
1984,3.99,4.38,0.97,3.1,0.04,5.76,0.09,1.69,0.11,0.47,0.008,0.058,8.78,1.84,0.001,47.44,7.51,0.0,0.19,0.09,0
4905,0.03,10.53,0.06,1.79,0.01,0.08,0.01,0.07,1.06,0.0,0.69,0.011,8.32,0.29,0.007,1.85,0.64,0.02,0.1,0.08,0
1141,1.3,5.56,0.63,1.61,0.08,3.94,0.15,0.33,1.33,0.0,0.0,0.136,11.7,2.25,0.008,53.51,4.39,0.01,0.39,0.01,0
3697,0.04,23.49,0.28,4.27,0.06,3.52,0.11,0.04,0.27,0.26,0.005,0.001,18.03,2.11,0.001,51.57,4.29,0.02,0.42,0.08,0
2322,0.07,25.94,0.02,1.19,0.005,1.91,0.54,0.53,0.05,0.32,0.002,0.018,10.88,1.62,0.005,13.01,4.62,0.05,0.12,0.05,0
446,0.24,21.63,0.02,1.87,0.003,0.45,0.57,0.75,1.25,0.28,0.002,0.083,15.32,1.01,0.005,13.3,4.32,0.05,0.29,0.04,1
6943,0.04,3.29,0.0,2.73,0.01,0.09,0.06,1.18,1.41,0.63,0.63,0.128,8.99,1.43,0.01,5.71,0.64,0.02,0.04,0.06,0
2991,0.01,15.65,0.04,3.92,0.001,0.39,0.79,0.31,0.74,0.13,0.001,0.016,14.29,1.31,0.005,52.65,6.24,0.03,0.11,0.05,0
7281,0.07,0.18,0.05,0.49,0.04,0.11,0.03,1.86,0.42,0.15,0.003,0.115,6.16,2.07,0.005,4.34,0.58,0.06,0.03,0.06,0
6655,0.07,11,0.01,1.11,0.08,0.2,0.08,0.83,1.09,0.14,0.005,0.151,15.19,1.3,0.006,1.79,0.6,0.07,0.09,0.01,0
3302,0.04,2.4,0.84,3.54,0.12,3.46,0.86,1.79,0.59,0.25,0.008,0.03,13.17,1.89,0.006,29.53,4.23,0.08,0.39,0.04,0
4440,0.03,24.51,0.03,0.36,0.05,0.08,0.04,0.08,0.77,0.0,0.67,0.089,11.26,0.2,0.001,6.85,3.83,0.1,0.04,0.07,0
4106,0.1,9.19,0.03,0.71,0.08,0.09,0.08,0.07,0.87,0.0,0.67,0.18,11.22,0.26,0.003,5.61,0.05,0.07,0.04,0.01,0
5749,0.02,1.25,0.07,1.76,0.06,0.01,0.03,0.51,0.91,0.7,0.7,0.041,14.1,0.15,0.005,8.42,5.52,0.02,0.01,0.07,0
4720,0.04,19.5,0.04,0.22,0.06,0.13,0.0,0.01,0.83,0.07,0.008,0.018,0.45,0.96,0.009,2.19,0.89,0.03,0.02,0.04,0
543,1.37,18.22,0.001,3.75,0.006,0.25,0.45,1.98,0.28,0.89,0.89,0.11,9.38,1.43,0.007,58.29,1.86,0.02,0.16,0.03,0
4155,0.01,12.13,0.05,0.01,0.08,0.24,0.01,0.08,1.46,0.0,0.004,0.113,9.8,0.27,0.006,0.85,2.34,0.09,0.08,0.07,0
490,4.96,19.39,0.03,3.01,0.001,1.73,0.64,0.36,0.64,0.69,0.69,0.005,1.16,1.56,0.001,31.08,1.45,0.07,0.32,0.05,1
7693,0.06,12.44,0.04,0.24,0.05,0.13,0.07,1.75,0.3,0.0,0.0,0.166,10.38,1.95,0.006,12.17,5.63,0.06,0.08,0.02,0
7933,0.04,1.55,0.03,2.15,0.0,0.21,0.08,0.06,0.12,0.63,0.0,0.026,5.55,1.91,0.007,8.98,7.46,0.07,0.09,0.0,0
2394,0.05,11.99,0.04,3.22,0.009,1.1,0.65,0.13,1.04,0.26,0.001,0.157,11.21,1.49,0.002,39.65,0.94,0.09,0.08,0.0,0
1697,2.97,23.49,0.67,4.29,0.12,3.58,0.11,1.17,0.27,0.26,0.005,0.013,18.26,2.14,0.001,51.66,4.29,0.02,0.42,0.08,0
4302,0.0,8.3,0.05,0.79,0.09,0.2,0.06,0.04,0.36,0.0,0.002,0.06,0.01,0.17,0.003,4.67,0.05,0.04,0.0,0.06,0
6105,0.07,6.2,0.08,0.22,0.03,0.05,0.09,0.05,1.21,0.33,0.001,0.015,1.72,1.02,0.001,0.07,2.32,0.09,0.02,0.01,0
4166,0.02,18.79,0.08,0.22,0.05,0.03,0.06,0.07,1.39,0.0,0.8,0.116,3.11,0.44,0.001,1.09,4.86,0.06,0.02,0.08,0
1635,0.46,23.88,0.43,1.7,0.06,5.83,0.07,1.89,0.9,0.98,0.98,0.002,7.46,1.25,0.001,7.54,4.48,0.03,0.36,0.04,0
5170,0.09,1.48,0.02,0.27,0.08,0.07,0.06,1.39,1.19,0.0,0.001,0.194,1.49,0.05,0.009,0.29,4.63,0.08,0.0,0.02,0
5549,0.07,23.41,0.05,1.58,0.06,0.15,0.04,0.46,0.33,0.92,0.92,0.025,6.54,0.11,0.008,4.6,4.85,0.06,0.07,0.06,0
7035,0.08,22.28,0.04,0.52,0.01,0.14,0.05,1.85,1.24,0.75,0.75,0.124,2.13,1.17,0.008,0.05,0.9,0.08,0.02,0.06,0
726,2.41,23.26,0.03,3.56,0.008,6.26,0.73,1.59,0.27,0.0,0.0,0.183,8.21,1.95,0.006,1.88,3.24,0.06,0.09,0.07,1
6037,0.08,12.83,0.02,0.76,0.04,0.16,0.03,1.88,0.4,0.13,0.004,0.085,11.96,1.35,0.008,4.65,3.87,0.1,0.04,0.05,0
6969,0.06,9.64,0.09,2.36,0.07,0.05,0.01,1.53,1.17,0.43,0.007,0.091,14.04,1.0,0.009,11.97,0.07,0.03,0.04,0.04,0
6831,0.0,28.52,0.01,0.58,0.1,0.0,0.01,0.9,0.28,0.19,0.001,0.059,9.91,1.7,0.006,0.34,0.23,0.06,0.07,0.08,0
744,4.75,14.91,0.04,2.4,0.001,6.36,0.35,1.48,0.54,0.0,0.0,0.126,11.21,1.22,0.007,9.56,7.9,0.02,0.17,0.06,1
3820,0.11,12.97,0.08,1.16,0.1,6.28,0.83,0.07,0.25,0.54,0.54,0.023,8.96,1.54,0.008,49.56,2.6,0.03,0.4,0.09,0
702,2.04,12.04,0.04,3.2,0.002,3.16,0.32,0.63,1.12,0.0,0.0,0.185,7.18,1.08,0.005,30.05,5.34,0.08,0.29,0.0,1
4548,0.01,4.47,0.03,0.32,0.05,0.04,0.06,0.0,0.94,0.0,0.006,0.126,0.4,0.91,0.005,0.48,0.91,0.07,0.07,0.05,0
199,0.73,22.36,0.04,2.93,0.001,5.92,0.71,0.53,0.95,0.19,0.004,0.011,12.18,1.29,0.006,33.58,3.57,0.03,0.01,0.05,0
2823,0.14,28.57,0.03,3.1,0.004,6.09,0.04,0.57,0.92,0.48,0.006,0.037,6.39,1.82,0.007,13.01,5.33,0.05,0.1,0.05,0
1526,4.69,25.56,0.05,4.44,0.11,8.2,0.49,1.72,0.49,0.0,0.6,0.093,7.99,1.53,0.009,15.28,7.1,0.02,0.46,0.07,0
2332,0.07,9.54,0.04,1.72,0.005,6.89,0.56,1.15,0.77,0.77,0.77,0.019,8.61,1.93,0.0,31.13,1.95,0.03,0.32,0.0,0
2883,0.08,13.67,0.04,3.1,0.006,4.47,0.6,0.88,0.28,0.15,0.005,0.097,7.35,1.34,0.004,15.06,6.35,0.03,0.29,0.08,0
6817,0.07,22.08,0.04,0.66,0.09,0.01,0.07,1.21,1.33,0.55,0.55,0.116,12.05,1.58,0.009,0.75,0.86,0.03,0.01,0.03,0
7551,0.1,8.76,0.1,0.66,0.07,0.03,0.0,1.94,1.31,0.0,0.0,0.194,15.83,1.66,0.004,0.18,0.46,0.06,0.0,0.01,0
4069,0.06,7.83,0.06,0.36,0.09,0.07,0.0,0.04,0.36,0.0,0.006,0.189,16.25,0.18,0.01,0.22,1.15,0.01,0.06,0.05,0
7117,0.01,4.99,0.08,2.95,0.06,0.42,0.06,1.5,0.25,0.02,0.0,0.083,6.65,2.02,0.009,2.39,0.77,0.02,0.01,0.0,0
6101,0.09,17.56,0.07,0.73,0.08,0.47,0.02,0.62,0.97,0.23,0.006,0.12,8.9,1.3,0.003,1.33,2.95,0.01,0.08,0.07,0
5001,0.06,13.53,0.0,0.02,0.05,0.07,0.03,0.02,0.99,0.05,0.003,0.078,15.07,0.48,0.006,0.7,5.69,0.07,0.02,0.01,0
4892,0.06,7.78,0.0,0.16,0.01,0.29,0.05,0.02,0.07,0.0,0.0,0.015,14.66,0.12,0.004,0.45,0.91,0.03,0.01,0.04,0
706,1.4,2.34,0.04,1.93,0.009,4.24,0.02,0.48,0.05,0.0,0.0,0.169,17.89,1.12,0.01,7.69,4.27,0.09,0.18,0.03,1
7183,0.02,10.57,0.1,0.82,0.03,0.05,0.03,0.55,0.19,0.72,0.72,0.089,0.24,1.6,0.004,1.55,1.4,0.01,0.03,0.03,0
4463,0.07,18.19,0.05,0.5,0.04,0.02,0.02,0.02,1.23,0.0,0.79,0.112,10.9,0.92,0.008,4.11,0.63,0.02,0.02,0.04,0
6266,0.09,11.93,0.07,0.12,0.07,0.04,0.01,0.56,1.29,0.64,0.64,0.18,3.01,1.2,0.008,7.66,0.7,0.09,0.04,0.09,0
4379,0.04,0.27,0.07,0.24,0.02,0.32,0.01,0.04,1.08,0.0,0.002,0.15,0.69,0.84,0.003,4.8,1.42,0.04,0.07,0.04,0
3375,0.17,23.64,0.09,1.62,0.12,1.64,0.17,0.85,0.14,0.41,0.006,0.183,14.26,1.38,0.01,30.44,7.74,0.03,0.03,0.02,0
2282,0.08,7.23,0.03,1.46,0.007,3.61,0.26,1.86,0.42,0.15,0.003,0.115,5.58,1.97,0.005,17.72,6.36,0.06,0.27,0.06,0
2605,0.16,14.6,0.05,2.85,0.005,0.46,0.45,1.98,0.09,1.0,1.0,0.1,14.35,1.16,0.006,57.87,2.37,0.09,0.37,0.08,0
2233,0.07,13.72,0.04,1.28,0.007,6.69,0.17,0.57,1.33,1.0,1.0,0.065,16.76,1.17,0.004,2.43,5.45,0.08,0.48,0.08,0
7327,0.09,0.03,0.02,0.45,0.03,0.08,0.02,0.27,1.45,0.84,0.84,0.14,4.77,1.53,0.0,3.37,1.24,0.04,0.07,0.05,0
1310,3.34,24,0.71,3.68,0.12,4.06,0.56,0.92,1.09,0.0,0.75,0.085,6.69,1.5,0.009,55.25,1.78,0.05,0.42,0.01,0
2904,0.06,22.23,0.04,2.19,0.006,0.26,0.77,1.26,0.04,0.46,0.007,0.046,11.37,1.44,0.007,16.91,2.06,0.1,0.07,0.07,0
2044,0.01,13.74,0.02,0.52,0.007,2.99,0.11,1.14,0.36,0.13,0.008,0.071,18.7,1.25,0.004,39.31,2.18,0.04,0.01,0.02,1
874,2.36,18.71,0.01,0.1,0.001,5.83,0.7,1.32,0.95,0.0,0.0,0.16,11.75,1.27,0.002,28.19,0.15,0.05,0.38,0.04,1
992,1.14,9.66,0.03,2.27,0.001,6.54,0.47,1.37,0.71,0.0,0.0,0.112,11.47,1.33,0.001,37.2,1.73,0.0,0.24,0.06,1
7917,0.05,0.25,0.02,0.02,0.01,0.36,0.0,0.05,1.35,0.04,0.0,0.139,1.18,1.94,0.006,0.97,1.03,0.04,0.05,0.07,0
7921,0.01,19.2,0.06,1.22,0.07,0.33,0.01,0.0,1.27,0.23,0.0,0.176,14.84,1.16,0.0,0.88,6.0,0.07,0.09,0.04,0
6985,0.07,0.33,0.02,1.57,0.0,0.03,0.0,0.31,1.3,0.37,0.001,0.154,15.46,1.58,0.007,5.8,2.09,0.09,0.06,0.04,0
4862,0.02,0.88,0.0,1.84,0.03,0.07,0.07,0.05,0.48,0.0,0.002,0.174,15.72,0.29,0.01,2.0,0.81,0.05,0.01,0.07,0
3605,0.07,14.5,0.16,2.99,0.08,0.51,0.45,0.06,0.09,1.0,1.0,0.001,14.5,1.22,0.006,8.06,2.37,0.09,0.37,0.08,0
5351,0.08,9.81,0.01,2.16,0.07,0.24,0.05,1.29,1.01,0.03,0.006,0.013,13.96,0.86,0.002,6.51,0.53,0.09,0.06,0.09,0
4064,0.08,19.85,0.07,0.91,0.07,0.16,0.01,0.09,0.02,0.0,0.76,0.121,7.47,0.73,0.008,2.06,1.25,0.07,0.03,0.09,0
7834,0.0,5.57,0.01,0.86,0.0,0.05,0.03,0.05,1.03,0.0,0.0,0.067,14.04,1.57,0.0,4.2,2.42,0.05,0.02,0.0,0
2746,0.07,4.89,0.01,2.26,0.004,3.53,0.4,1.49,1.05,0.57,0.57,0.196,6.73,1.31,0.003,22.88,6.43,0.01,0.31,0.08,0
3086,0.07,9.22,0.58,3.85,0.01,3.71,0.85,1.01,0.68,0.11,0.006,0.127,15.23,1.39,0.006,54.21,2.24,0.0,0.12,0.01,0
3262,0.05,25.43,0.29,1.09,0.05,7.02,0.61,1.67,1.19,0.86,0.86,0.132,1.28,1.47,0.009,0.59,3.12,0.09,0.05,0.03,0
5239,0.08,20.28,0.01,0.99,0.05,0.09,0.05,0.06,0.14,0.0,0.66,0.144,1.06,0.48,0.006,3.11,3.96,0.02,0.05,0.05,0
2377,0.02,26.21,0.04,0.56,0.008,6.69,0.51,0.26,0.82,0.74,0.74,0.197,17.26,1.23,0.003,25.62,1.51,0.1,0.16,0.07,0
3207,0.03,28.72,0.6,1.42,0.07,6.78,0.41,0.13,0.82,0.48,0.008,0.088,16.69,1.99,0.0,29.57,2.48,0.05,0.1,0.02,1
5968,0.07,7.06,0.03,0.09,0.04,0.1,0.01,0.55,1.14,0.26,0.006,0.18,15.97,0.26,0.01,1.58,5.28,0.08,0.03,0.01,0
5551,0.06,0.98,0.01,0.41,0.09,0.03,0.05,0.58,0.34,0.53,0.53,0.183,4.53,0.78,0.007,0.1,5.63,0.07,0.02,0.05,0
255,2.01,7.89,0.04,2.47,0.004,6.55,0.06,0.67,0.63,0.48,0.003,0.007,9.35,1.32,0.002,14.91,6.35,0.09,0.17,0.07,1
1319,2.31,4.64,0.97,4.42,0.04,0.21,0.65,1.47,0.21,0.0,0.005,0.106,3.32,1.4,0.001,47.9,0.06,0.06,0.04,0.05,0
2597,0.01,16.96,0.01,1.79,0.005,2.5,0.62,0.79,0.15,0.62,0.62,0.106,6.94,1.09,0.001,19.33,4.62,0.02,0.41,0.07,0
2822,0.29,7.98,0.05,1.06,0.001,4.4,0.71,1.65,1.23,0.02,0.006,0.048,10.42,1.58,0.002,50.17,1.76,0.1,0.44,0.01,0
4291,0.03,4.86,0.01,0.35,0.05,0.26,0.0,0.02,0.59,0.0,0.65,0.194,14.03,0.02,0.008,3.49,0.87,0.09,0.08,0.04,0
6035,0.09,22.77,0.04,0.32,0.09,0.03,0.08,1.85,1.24,0.75,0.75,0.124,1.91,1.0,0.008,3.85,2.49,0.08,0.1,0.06,0
767,2.27,2.65,0.04,1.87,0.004,6.28,0.57,0.28,1.25,0.0,0.0,0.048,0.39,1.88,0.008,51.03,1.0,0.08,0.28,0.03,1
6354,0.01,17.76,0.0,0.56,0.09,0.02,0.02,0.66,0.04,0.32,0.002,0.028,8.02,1.07,0.002,5.25,0.15,0.0,0.04,0.02,0
6445,0.09,20.72,0.0,0.46,0.1,0.04,0.08,0.75,1.25,0.28,0.002,0.083,15.32,1.01,0.005,1.17,2.57,0.05,0.02,0.04,0
3733,0.13,11.54,0.27,4.59,0.12,5.85,0.64,0.06,0.27,0.42,0.008,0.062,5.33,1.57,0.009,14.74,7.76,0.06,0.03,0.09,0
7496,0.08,12.69,0.06,0.38,0.07,0.08,0.04,1.13,1.43,0.0,0.0,0.152,7.63,1.46,0.005,3.43,0.68,0.05,0.03,0.05,0
7783,0.0,2.28,0.07,0.06,0.01,0.21,0.05,0.04,0.0,0.0,0.0,0.169,6.18,1.79,0.001,3.05,1.05,0.1,0.06,0.02,0
